Frequency (MHz),Power (Watts),Error Time (s),Error Distance,Hamming Distance,Error Iterations Since Last Error
3045,107.92,0.06289247400002296,18446744073493676032,1,2
3045,107.92,0.061138367000012295,1280180224,1,2
3045,105.73,0.1344844989999956,18446744073681240064,1,6
3045,105.73,0.04176259199994092,17170432,1,1
3045,103.52,0.13360096200005955,629276672,1,6
3045,105.47,0.22016567899993333,15204352,1,11
3045,103.52,0.08332746799999313,2436235264,1,3
3045,103.50,0.08047471600002609,547225600,1,3
3045,106.87,0.24295859000005748,18446744071391805440,1,12
3045,107.99,0.09787129799997274,3441164288,2,4
3045,107.99,0.0793219009999575,18446744070350438400,1,3
3045,110.00,0.18797201300003508,18446744072897167360,1,9
3045,111.42,0.2768971209999336,18446744073051963392,2,14
3045,111.42,0.04263546700008192,2141323264,1,1
3045,112.85,0.3657102009999562,974913536,1,19
3045,115.11,0.3503478410000298,880541696,1,18
3045,115.11,0.04284289399993213,18446744072476426240,1,1
3045,114.85,0.07896722100008446,18446744073581625344,1,3
3045,113.72,0.15349658899992846,18446744073573498880,1,7
3045,112.61,0.11755542299999888,18446744073505341440,1,5
3045,112.59,0.11695239300001958,3014262784,1,5
3045,111.46,0.16867169800002557,1024458752,1,8
3045,111.85,0.20142909699995926,18446744073107275776,1,10
3045,112.59,0.32718723800007865,18446744073061662720,1,17
3045,115.95,0.2940784939999048,18446744072880390144,1,15
3045,114.87,0.09609414000010474,3067346944,1,4
3045,115.49,0.18556075999993027,3416522752,1,9
3045,115.31,0.1323304969999981,1935540224,1,6
3045,115.40,0.2419973910000408,18446744073134276608,1,12
3045,112.69,0.04430180899998959,18446744073530900480,1,1
3045,112.69,0.061045510999974795,18446744072082685952,1,2
3045,111.54,0.11594813700003215,18446744071123763200,1,5
3045,110.30,0.1874496379999755,1529217024,1,9
3045,110.36,0.13132765199998175,18446744071208828928,2,6
3045,110.36,0.06049192000000403,18446744072870035456,1,2
3045,110.33,0.19977688100004798,18446744073170452480,1,10
3045,110.33,0.15138806200002364,18446744071255621632,1,7
3045,110.33,0.07821226099997602,18446744072155824128,1,3
3045,109.14,0.11638716499999191,18446744072893497344,1,5
3045,113.64,0.4745993559999988,18446744073325772800,1,25
3045,114.77,0.2404001549999748,3137994752,3,12
3045,114.77,0.04457415100000617,18446744070643253248,1,1
3045,113.62,0.18853373699994336,2792620032,1,9
3045,114.49,0.07985323600007632,18446744072918663168,2,3
3045,114.76,0.3825631390000126,18446744072733065216,1,20
3045,114.76,0.04190129099993101,18446744071047479296,1,1
3045,110.32,0.04493619499999113,1054212096,2,1
3045,111.97,0.23876242599999387,18446744073150922752,1,12
3045,112.57,0.2575341730000673,18446744070360137728,2,13
3045,113.88,0.18629953399999977,18446744071060717568,1,9
3045,114.06,0.08102171400003044,3312582656,1,3
3045,112.29,0.09904562499991698,881590272,1,4
3045,110.31,0.11758548300008442,18446744070498942976,2,5
3045,109.29,0.07880735799994909,129368064,1,3
3045,111.52,0.0632284849999678,18446744070151995392,1,2
3045,111.52,0.042306890000077146,18446744071174225920,1,1
3045,107.07,0.13617176100001416,3731488768,1,6
3045,107.04,0.09908117899999525,18446744072896905216,1,4
3045,104.80,0.09907801299993935,1035730944,1,4
3045,105.89,0.13359339400005865,103809024,1,6
3045,106.08,0.20671733399990444,1978269696,1,10
3045,105.07,0.06020195500002501,3128688640,1,2
3045,108.02,0.22362009900007251,18446744071872315392,1,11
3045,111.88,0.25588122499993915,589955072,1,13
3045,111.33,0.08054900599995563,18446744073154592768,1,3
3045,111.33,0.07883386200001041,18446744072279818240,1,3
3045,112.36,0.20306148700001359,18446744073528410112,1,10
3045,112.32,0.07848542600004293,120586240,1,3
3045,112.32,0.06307566700002099,18446744071316701184,1,2
3045,108.92,0.06038496600001508,1623588864,1,2
3045,109.96,0.07859798699996645,18446744072095793152,1,3
3045,109.96,0.06371369099997537,1692139520,1,2
3045,106.81,0.09841796099999556,891682816,1,4
3045,106.49,0.149190276000013,754712576,1,7
3045,106.49,0.04460065900002519,18446744071224819712,1,1
3045,106.36,0.31019664199993713,1816002560,1,16
3045,106.36,0.06336260199998378,18446744070219104256,1,2
3045,104.15,0.061455407000039486,18446744072937144320,1,2
3045,109.80,0.3181429950000165,18446744072390049792,1,17
3045,113.36,0.22176158499996745,2616721408,1,11
3045,114.23,0.24168834800002514,1575223296,1,12
3045,114.23,0.06242168500000389,834535424,1,2
3045,114.10,0.2040983670000287,223739904,2,10
3045,115.58,0.2744787849999284,3223060480,1,14
3045,113.36,0.08138019700004406,2251816960,1,3
3045,113.36,0.043183647999967434,342360064,1,1
3045,112.15,0.08125412200001847,374341632,1,3
3045,111.20,0.30980176299999584,1114505216,1,16
3045,113.46,0.1875536979999879,1351221248,1,9
3045,111.62,0.08040306600003078,18446744071477264384,1,3
3045,111.29,0.09706492099996922,3597139968,1,4
3045,111.36,0.36977415100000144,18446744072538161152,1,19
3045,112.51,0.06325900299998466,18446744073652404224,1,2
3045,112.46,0.25795882600004916,2316566528,1,13
3045,112.46,0.04807308700003432,18446744073362472960,1,1
3045,110.21,0.04377892799993788,501219328,1,1
3045,109.08,0.11440145699998538,18446744072676442112,1,5
3045,112.34,0.3814264830000411,18446744072263434240,1,20
3045,112.34,0.04490440600000056,195559424,1,1
3045,113.40,0.32868676199996116,18446744071920156672,2,17
3045,111.32,0.04232206100004987,18446744071812284416,1,1
3045,110.41,0.15187288799995713,18446744070688079872,1,7
3045,113.66,0.1979938960000709,979107840,1,10
3045,112.53,0.13514202599992586,18446744072388870144,1,6
3045,115.43,0.38174604400001044,455344128,1,20
3045,114.34,0.09649565000006533,18446744072277590016,1,4
3045,116.35,0.32908583899995847,18446744072953790464,1,17
3045,115.74,0.1852693340000542,133562368,1,9
3045,116.97,0.38107277999995404,990248960,1,20
3045,115.15,0.04224399700001413,405929984,2,1
3045,117.01,0.20530304800001886,18446744072270774272,1,10
3045,115.90,0.34697283200000584,18446744072741191680,1,18
3045,116.98,0.2579194269999334,18446744072875671552,1,13
3045,114.75,0.25825446600003943,932184064,1,13
3045,115.63,0.06316550799999732,15056078912066945024,1,2
3045,113.55,0.15023144299993874,643432448,1,7
3045,113.55,0.04328219600006378,3147956224,1,1
3045,111.48,0.15185286700000233,3511287808,1,7
3045,111.48,0.07928530699996372,18446744073124315136,1,3
3045,110.17,0.04480586800002584,1868824576,1,1
3045,110.17,0.06111360700003843,589955072,1,2
3045,108.15,0.1519461919999685,18446744071753695232,1,7
3045,106.29,0.0984479389999251,2733244416,1,4
3045,108.18,0.3083785190000299,3119513600,1,16
3045,111.44,0.2647802879999972,987496448,1,14
3045,112.54,0.11379015199997866,652083200,1,5
3045,112.57,0.09660121400008848,432406528,1,4
3045,113.69,0.15568783999992775,18446744072874360832,1,7
3045,113.01,0.11406716500005132,1959526400,1,5
3045,113.14,0.04180500099994333,44040192,1,1
3045,111.51,0.07870884700002989,6798922509329629184,1,3
3045,111.51,0.07994052000003649,1779826688,1,3
3045,109.25,0.18566351999993458,1029832704,1,9
3045,109.25,0.08110364399999526,557842432,1,3
3045,107.37,0.09764345300004607,524419072,2,4
3045,106.27,0.11757006599998476,458096640,1,5
3045,105.80,0.13543680400005087,18446744072285323264,2,6
3045,112.43,0.4522449219999771,1121583104,1,24
3045,112.44,0.15020323099997768,18446744071958953984,1,7
3045,112.44,0.08173991299997851,34996224,1,3
3045,115.23,0.2767330960000436,1067581440,1,14
3045,115.09,0.0789777720000302,18446744071625244672,1,3
3045,114.63,0.11504883999998583,18446744072595701760,1,5
3045,113.50,0.20412856299992654,18446744071910719488,1,10
3045,111.79,0.09723934300006931,18446744073374138368,1,4
3045,114.73,0.365126557999929,2575826944,1,19
3045,113.41,0.15068564099999548,1627521024,2,7
3045,111.22,0.10389760700002171,18446744071144210432,1,4
3045,119.09,0.7599804210000229,3964272640,1,42
3045,120.22,0.27560797000001,18446744073577037824,1,14
3045,120.22,0.042748454000047786,3069444096,1,1
3045,119.09,0.07606348699994214,1115291648,1,3
3045,116.83,0.2633166020000317,18446744072566079488,1,14
3045,115.69,0.10119772299992746,18446744072797945856,1,4
3045,113.39,0.3106326800000261,18446744071783841792,1,16
3045,114.47,0.15216551900005015,18446744072756789248,1,7
3045,112.84,0.22224665099997765,1171652608,1,11
3045,114.44,0.05907384399995408,96600064,1,2
3045,113.42,0.10989438500007509,88735744,2,5
3045,112.26,0.09372563799990985,3245211648,1,4
3045,112.15,0.11632574200007184,74055680,1,5
3045,112.16,0.11005135999994309,51118080,1,5
3045,110.62,0.04475803399998313,2034237440,1,1
3045,109.88,0.24095803200009414,18446744071804813312,1,12
3045,110.68,0.17052249799996844,18446744072613003264,1,8
3045,109.27,0.09596348599995963,18446744073136111616,1,4
3045,108.79,0.11461416300005567,18446744073663938560,1,5
3045,108.81,0.08158154699992792,18446744072168013824,1,3
3045,110.00,0.27675576400008595,18446744073297330176,1,14
3045,110.00,0.08443886399993517,18446744071958953984,1,3
3045,110.03,0.09702198800005135,18446744071515013120,1,4
3045,111.21,0.2560951670000122,295305216,1,13
3045,111.21,0.041527423999923485,458752000,1,1
3045,109.48,0.1889099160000569,1829502976,1,9
3045,113.76,0.2985645559999739,18446744071250247680,1,16
3045,112.46,0.0960940219999884,18446744071611351040,1,4
3045,113.54,0.15205819000004794,1810497536,1,7
3045,113.49,0.09921449699993445,18446744072756789248,1,4
3045,113.49,0.04442361899998559,18446744072811577344,1,1
3045,110.46,0.061016672000050676,18446744072001159168,1,2
3045,108.97,0.133412552999971,18446744073249488896,1,6
3045,112.20,0.27465892999998687,6219759616,3,14
3045,108.63,0.17135265300009905,18446744073511632896,1,8
3045,109.94,0.29788948099997015,962199552,1,15
3045,109.94,0.09675308299995322,1188298752,1,4
3045,109.96,0.07902145000002747,18446744072929411072,1,3
3045,111.40,0.06071726699997271,18446744073313845248,1,2
3045,111.73,0.09786628200004088,18446744073298771968,1,4
3045,110.03,0.2802006229999279,18446744073392226304,1,14
3045,111.13,0.18830937400002767,18446744073019981824,1,9
3045,110.01,0.20532360699996843,18446744071208435712,1,10
3045,113.16,0.2608382610000035,18446744072772124672,1,13
3045,113.11,0.09494577700002083,2711748608,1,4
3045,115.13,0.16795754700001453,18446744072095006720,1,8
3045,113.45,0.18896118700001807,18446744071812022272,1,9
3045,114.55,0.20440051799994308,2900754432,1,10
3045,112.17,0.08098527300001024,18446744072897167360,1,3
3045,112.32,0.1497255110000424,631111680,1,7
3045,111.18,0.06223519699994995,18446744070706429952,1,2
3045,110.18,0.16688307000003988,2968911872,1,8
3045,110.07,0.11726906900003087,18446744073636806656,1,5
3045,109.06,0.1358915399999887,3671982080,2,6
3045,111.03,0.2747208270000101,18446744072732934144,1,14
3045,111.03,0.07825091099994097,3649830912,1,3
3045,113.48,0.38143876200001614,18446744073253552128,1,20
3045,113.49,0.05821350500002609,18446744071814643712,1,2
3045,113.46,0.11697171799994521,18446744072973582336,1,5
3045,113.46,0.14499187300009453,18446744072394899456,1,7
3045,114.59,0.13352157299993905,2356281344,1,6
3045,112.39,0.18776665600000797,3877896192,2,9
3045,112.39,0.04197229400006108,1700003840,1,1
3045,112.07,0.09970768799996677,18446744072387952640,2,4
3045,109.01,0.04901864900000419,18446744072869511168,1,1
3045,107.47,0.09615625300000374,470679552,1,4
3045,106.68,0.11666412299996409,3635806208,2,5
3045,106.64,0.18715049100001124,1878130688,1,9
3045,109.70,0.24044912800002294,18446744073066774528,1,12
3045,107.71,0.13182927299999392,358088704,1,6
3045,107.72,0.07870376599998963,18446744073654632448,1,3
3045,105.45,0.04236284000000978,1978269696,1,1
3045,111.06,0.21951388399997995,18446744072756789248,1,11
3045,111.09,0.09564124099995297,18446744070751649792,2,4
3045,111.10,0.13145788200006336,3565725004970590208,1,6
3045,111.10,0.044129922000024635,13107200,1,1
3045,109.41,0.07942440900001202,18446744072520204288,1,3
3045,108.95,0.32645253999999113,18446744073590276096,1,17
3045,108.96,0.06108081200000015,18446744071209484288,1,2
3045,112.58,0.2754588259999764,18446744072031305728,1,14
3045,112.58,0.04222183599995333,18446744072216379392,1,1
3045,115.73,0.4265370030000213,1213333504,1,23
3045,115.73,0.062467720999961784,18446744071997227008,1,2
3045,113.47,0.15072489500005304,925761536,1,7
3045,115.70,0.224280809999982,1978269696,1,11
3045,113.79,0.18843126299998403,1242824704,1,9
3045,114.53,0.07833817100004126,18446744073545711616,1,3
3045,114.53,0.06913446600003681,18446744072498053120,1,2
3045,111.21,0.32737007499997617,18446744073593421824,1,17
3045,114.89,0.380271711999967,466485248,1,20
3045,114.96,0.2051172779999888,18446744071343308800,1,10
