Frequency (MHz),Power (Watts),Error Time (s),Error Distance,Hamming Distance,Error Iterations Since Last Error
3075,57.05,0.01761434899890446,18446744073256566784,1,3
3075,57.05,0.015541929000391974,18446744071948486656,1,1
3075,57.05,0.014270530000430881,2379369550786330624,1,2
3075,57.05,0.014195326999470126,18446744071423524864,1,1
3075,56.89,0.013292501000250923,11594209377442463744,2,1
3075,56.89,0.015897228000540053,2323906560,1,4
3075,56.89,0.017819186999986414,18446744068387110912,2,3
3075,56.89,0.015555401998426532,929693696,2,1
3075,56.89,0.01701640000101179,2224039346206932992,2,2
3075,57.01,0.05097249900063616,18446744073482797056,2,2
3075,57.01,0.01659728499907942,704643072,1,2
3075,57.01,0.014172110999425058,18446744071753302016,1,1
3075,57.01,0.015197505001196987,18446744070037307392,2,1
3075,57.01,0.014391634998901282,15731478118684164096,4,1
3075,56.91,0.014395387001059134,18446744072185184256,2,1
3075,56.91,0.015113856999960262,18446744071435976704,1,3
3075,56.91,0.01309112699891557,4432456827006877696,1,2
3075,56.91,0.014913691000401741,8812436163043262464,1,2
3075,56.91,0.013720569000724936,3530162176,1,1
3075,56.91,0.01236700200024643,18446744072966373376,1,1
3075,56.91,0.0164844049995736,721420288,1,3
3075,56.72,0.020227679000527132,2606759936,1,5
3075,56.72,0.014315749998786487,18446744072080326656,1,2
3075,56.72,0.014104032999966876,2295201792,2,1
3075,56.72,0.014203228000042145,9428373780830355456,1,2
3075,56.72,0.016541062999749556,2099773440,1,2
3075,56.72,0.017923106001035194,3192913920,1,3
3075,56.56,0.012840092000260483,18446744070634340352,1,1
3075,56.56,0.014291030998720089,18446744073284878336,1,1
3075,56.56,0.01646687100037525,18446744073540730880,2,2
3075,56.56,0.015556734000711003,2839674880,1,1
3075,56.56,0.014697205999254948,10659061543846543360,1,2
3075,56.56,0.015275075000317884,6286849157948768256,1,1
3075,56.56,0.014324847999887425,18446744072396210176,1,1
3075,56.49,0.012550175000797026,2235957248,2,1
3075,56.49,0.01556866999999329,2783182848,2,1
3075,56.49,0.01363667699843063,2108686336,2,1
2955,41.53,0.2236048579998169,16044460700600369152,1,316
2955,45.40,0.13414595699941856,7454372176972480512,1,185
3060,45.40,0.03489588999946136,10482233685821095936,1,32
3060,45.40,0.02319721300045785,2045247488,1,16
3060,45.40,0.02641299000060826,889192448,1,21
3060,46.95,0.0487361969990161,1797128192,1,51
3060,46.95,0.024574016000769916,18417541044875821056,1,12
3060,46.95,0.03076159599913808,18446744073681371136,1,18
3060,48.17,0.020400067000082345,6356347088917233664,1,6
3060,48.17,0.012808303001293098,8511838480102326272,1,1
3060,48.17,0.014739148999069585,18446744073645981696,1,4
3060,48.17,0.027244119000897626,18446744072333950976,1,20
3060,48.17,0.013911137999457424,9066678435757162496,1,3
3060,48.17,0.017097885000112,18446744073214623744,1,8
3060,48.94,0.017850206999355578,18446744073306898432,1,8
3060,48.94,0.04290643700005603,6356347088917233664,1,42
3060,48.94,0.021126482999534346,18446744072317042688,1,12
3060,49.94,0.02143680100016354,14190657707890966528,1,13
3060,49.94,0.02354853700126114,18446744070765150208,1,10
3060,49.94,0.025655973999164416,18446744071321681920,1,18
3060,49.94,0.019954572000642656,3282436096,1,12
3060,49.94,0.02842608999890217,11574813992295596032,1,16
3060,50.69,0.0341707959996711,1671299072,1,18
3060,50.69,0.01439298000150302,11497197267467632640,1,3
3060,50.69,0.026087819000167656,17339711786399563776,1,16
3060,50.69,0.025296055999206146,18446744072291876864,1,18
3060,51.36,0.02579443799913861,949616640,1,18
3060,51.36,0.03265521300090768,18446744073233760256,1,25
3060,51.36,0.01700239700039674,18446744070609960960,1,3
3060,51.36,0.019149686999298865,18446744071132545024,1,8
3060,64.07,0.02258494600027916,705691648,1,10
3060,64.07,0.02097337899976992,17458547003129593856,1,11
3060,64.07,0.0350756640000327,6736874869150973952,1,31
3060,64.07,0.020215910000842996,151781376,2,10
3060,65.24,0.02397093999934441,18446744071011565568,1,12
3060,65.24,0.04096846200081927,18446744073284071424,1,34
3060,65.24,0.02180494799904409,18446744073278193664,1,6
3060,65.24,0.018007954000495374,13006378131659948032,1,6
3060,65.71,0.030566878000172437,18446744073005039616,1,24
3060,65.71,0.07108356800017646,861405184,1,81
3060,66.29,0.019093212998996023,489684992,1,10
3060,66.29,0.026859999999942374,5487161156927750144,1,12
3060,66.29,0.017787754000892164,13383554600452227072,2,5
3060,66.29,0.02459577399895352,4441754297331351552,1,10
3060,65.52,0.0325643209998816,13406670732914589696,1,17
3060,65.52,0.02152031700097723,18446744071085228032,1,9
3060,65.52,0.019569093999962206,14746051817406201856,1,9
3060,65.52,0.027512971999385627,318767104,1,19
3060,65.14,0.028640971000641002,18308355142191153152,1,18
3060,65.14,0.02108938299898,18446744073278193664,1,6
3060,65.14,0.02266272199995001,11722799461301223424,1,12
3060,65.14,0.018320402999961516,18446744073617276928,1,3
3060,64.75,0.024655341001562192,18446744073525788672,1,16
3060,64.75,0.01961817899973539,2456682496,1,7
3060,64.75,0.02604763699855539,18446744072031961088,1,12
3060,64.75,0.016161123001438682,18446744071371358208,1,6
3060,64.75,0.01909419899857312,1277254279475757056,1,9
3060,64.79,0.02194267699996999,18446744073278193664,1,7
